Review_ID,Game_Name,Game_Url,Description,Ratings,Users,Price,Game_Category,Category_Url,Date_of_Remarks,Remarks
1108,shoot'em all - shooting game,https://play.google.com/store/apps/details?id=com.ty.shoot,"Take down all the bad guys with your gun.
You have to aim with the gun you have and kill the bad guys. Be careful, the bullets will ricochet if they hit the wall.
If a bullet hits you, the game is over. Also, if you hit an innocent civilian woman, the game is over.
Kill all the bad guys with as few bullets as possible!
EU / California users can opt-out under GRPR / CCPA.
Please respond from the pop-up displayed when starting in the app or within the settings in the app.",3.6,"7,274",Free,Puzzle,https://play.google.com/store/apps/category/GAME_PUZZLE,"December 31, 2021","Watching these beautiful ads, only to be interrupted by a game."
1109,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 27, 2021","This game is definitely very fun, but I don't appreciate how I have to watch an ad to create a different-model keyboard style. For example; I have to watch a ad EVERYTIME I wanna do Decor style keyboard. Such a anoying game. Not recommended at all!"
1110,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"January 2, 2022",It's a fun game I like how you can make your own pieces and it does not force you to make one it is just hard to play because theirs to many adds after each thing.
1111,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 29, 2021","I like this game! but there Is alot of ads.. hope 6ou can fix that! but I found out to just turn your internet off and you can play with no ads,!"
1112,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 23, 2021","It's just ads. There's an ad after every action. Makes the game totally unplayable. I know y'all gotta make your money, but I'd pay just to remove them."
1113,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 25, 2021",It is such a fun game but every time I do a step it plays an ad. Some of the ads are also highly inappropriate!!!
1114,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 14, 2021","The game is fun but it has too many ads and once you finished doing something it send you to an ad which is really annoying, once you're done watching the ad it lags"
1115,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 14, 2021",Good game you guys going to have to figure out how to get rid of all the ads it's getting ridiculous you play more ads than you do game and that is terrible
1116,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 22, 2021",Its good a Iittle bit but just tons of ads when i was on the first LV i got 3 ads in a row so if it was better and had no ads i would have gave it a 5 star review
1117,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 26, 2021",I really like the game because I like keyboarding and like stuff like that but the thing I don't like about it there was so many ads if you going to wait this any stars I would do 4 it's because of the ads
1118,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 30, 2021","I think this game is satisfiying and fun, but the numbers of ads are crazy. That's the reason I give it 4 star. Otherwise, I would of gave it 5 star. ( ͡° ͜ʖ ͡°)"
1119,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 22, 2021",dont install tooooooooooooooooo many ads i had to watch litteraly a million ads to get to the second level which is a VIP client totaly do not reccomend i uninstalled after the second level
1120,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 24, 2021",Every level I do after if makes me watch an ad then download the game. It would not let me go back into the game until I installed them.
1121,DIY Keyboard,https://play.google.com/store/apps/details?id=com.qidafcl.sl054,"DIY a unique delicately made keyboard.
A variety of optional gameplays.
All kinds of unique combinations with your choice.
Very easy to play, have fun in game！
To opt out of CrazyLabs sales of personal information as a California resident, please visit our Privacy Policy: https://crazylabs.com/app",4.1,"31,520",Free,Simulation,https://play.google.com/store/apps/category/GAME_SIMULATION,"December 24, 2021",Ok so it has to many ads and it is sooooo lagy and I can barely play it so if you are a person how likes ads and vary lagy games be my guest but if your not then don't download it.
