Review_ID,Game_Names,Ratings,Price,Game_Category,Date_of_Remarks,Remarks
1399,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 7, 2021",Love this game and it's always my favorite to play but I have noticed a bug in using the settings in the gallery but other than that it's amazing
1400,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 14, 2021","This is a pretty good emulator I haven't had any issues with the paid version. I would like to see more features like color palettes implemented, as for the features it does have like fast-forwarding and save states all work as intended. Overall it's a solid emulator."
1401,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 15, 2021","This app is amazing! It perfectly emulates GBC (Game Boy Color) games! And it's TOTALLY worth the price. As long as you have the game file on-hand, it works great! If you want to try it out, but don't want to pay, consider installing the lite version (it says 'free' in the title)."
1402,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 24, 2021",Love it! I've been developing a game for the GameBoy and I love that I can test it on my phone! It is also really nice to play original GameBoy/Color games on my phone!
1403,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 24, 2021",Darn good emulator. I highly recommend it to anyone who wants to play their beloved Gameboy and Gameboy color games on the go. This and the GBA version are must have emulators.
1404,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 25, 2021",App crashes when I try to local link for trading pokemon. I sure some support and update would resolve the issue. 4 years is a long time for Android development
1405,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 1, 2021","Works great but I cannot find any information on how to map a joy on as a Bluetooth controller. None of the 4 face buttons can be programmed. They are recognized but the input is accepted as """". Help?"
1406,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"November 7, 2021","I really like this emulator and I don't regret buying it but when I first started it, it had so many sound problems it took me like 1 hour to fix it."
1407,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 10, 2021","button toggle(auto hold button)for Mario land, scane line LCD filter, slide off button still works"
1408,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 11, 2021","Finally, a GB(C) emulator that also emulated all of the missing functions others don't have, such as the camera, printer, wireless ""link cable"", rumble pak and tilt motion support. However, you left behind the ability to switch between front and rear cameras, as well as the infrared port."
1409,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 13, 2021","Love the app. Purchased it. Disappointed it is making me repurchase it to redownload after I had to factory reset my mobile phone. Same account. Same email. Same phone. Same everything. It appears in my downloads. I paid for it once, I shouldn't have to pay for it again."
1410,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"November 23, 2021",I got this for the pokemon games. Works very well. You can trade pokemon just need the free one on another phone and have all the same pokemon roms. And you can link up from red to blue or crystal to gold or what ever color you want. Thank you for this app. Keep up the good work!!!!
1411,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 5, 2021","Great emulator. One problem with it though. My battery saving mode will change my screen resolution, and whenever that changes all my button layouts get reset. Reverting the resultion does not restore the layouts. Chromecast support would be awesome, too."
1412,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 23, 2021","App hasn't been updated in years and lacks support for current storage permissions, so unable to play roms stored on SD cards."
1413,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 19, 2021",It is a nice emulator that I've been using for long time but I noticed that My Boy has a sync with cloud function and My OldBoy doesn't have it. I've lost an entire Pokemon game save today and I was looking a way to keep it safe on a cloud in someway. Would be nice to have that option here as well.
1414,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 20, 2021",App works very well and the controls are very flexible. One thing I would recommend is the ability to apply custom skins to the background to make it look like you're holding a Gameboy. This app would be five stars if it had that.
1415,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 22, 2021","Great emulator, but I have to manually search for a game each time; it won't automatically detect any roms. Also, I have to exit the app and start it each time to pick another game."
1416,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 23, 2021","I liked the free so much I bought it. Normally I used VBA on my PC, but for Android this is the best. Better even than VBA, in some ways, like saving naturally instead of save states, and easy multiplayer."
1417,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 3, 2021","my favorite emulator, except that I wish it had a palette option for dimming the true colors on gbc - something pizzaboy offers, for instance, making games more like their appearance on actual hardware."
1418,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"October 8, 2021","Wonderful app, used it for years as the free version. Just upgraded as the devs deserve the few bucks for great work"
1419,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 23, 2021","Downloaded my first game, used the app's save function and it didnt save anything. I wasnt too far in though so not a terrible loss, but in another circumstance this could be resolutely devastating. Otherwise I like the app. EDIT: I didn't look in the right place, so my save file was there. 5 stars!"
1420,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 22, 2021","This emulator is excellent, and runs very well. I am am, however, curious about save syncing. The My Boy GBA version of this app has save Google drive syncing, but it's absent in this version. I would love this addition since I play older games more than GBA."
1421,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 23, 2021","Its awesome but the faster gamespeed ability has spoiled now i cant play on normal speed but i still want to hear the music audio at regular speed, is there a way you can make it possible to keep the audio speed normal but just increase game speed instead? That would be perfect."
1422,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 9, 2021",Solid emulator overall just not what i was looking for sadly I want to do GameBoy camera stuff and it only uses the front facing camera and i havent found a way to swap to the rear camera basically making it unusable for taking anything but selfies with.
1423,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 22, 2021","Plays just like the original gameboy, but with more options. And the link simulator is perfect for games it's meant for. Just wish they had a printer simulator, too."
1424,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 23, 2021","Works great if you can still find some roms that aren't containing a virus or hack. Plus it's an app without ads, unlike 96% of the apps on the play store."
1425,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"August 19, 2021","Amazing game. Graphics, presentation, depth, it's all there, but in a mobile game?! I'm blown away by this game, it's well worth the 7 dollars. For anyone who seeks a good basketball game get this, it's worth the time and money!"
1426,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 24, 2021",Great console like graphics and smooth controls its totally worth the money. It is quite a large file but you can play offline and it is controller compatible. I highly recommend this game to avid gamers!!
1427,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 10, 2021",I'm having Trouble in career mode . I'm in my third pro season and I'm at the allstars events. Everytime I click on the first events it shut my entire game down . So I tried to simulate to the next one and same result. Please fix and I will give 5 🌟s . I love this game . Thanks
1428,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 4, 2021",This is the closest your goin to get to an Xbox on your phone..take it from me..I have a Xbox wireless controller that I Bluetooth to my galaxy A12 and I play this everyday..my player mode is Dope af! Dnt hesitate to buy this..its legit..for all my real 2k fans..trust me!
1429,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"September 24, 2021",(AFTER UPDATING) my samsung touch screen button don't work NOTE CHANGE RESOLUTIONS to display if your are having problems. and multiplayer is missing. Bluetooth controller works only reason why I downloaded it. Also im using Hmdi to USB type-c CONNECTOR to my TV lets go Miami Heat
1430,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"December 20, 2021",My experience was poor. The button did not click when I kept pressing on them. It might have been my phone but I still ended up unistalling the app not even an hour from downloading it.
1431,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"November 22, 2021",Fun game but every time i get into my 2nd year of my season the game only lets me get so far and it just shuts off and for a guy with no actual system to play the latest on. This is pretty nerve quinching!!!!!!!!
1432,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"November 23, 2021","It was a good game initially, but recently the whole game has been glitching like an old Nintendo tape. The background scrambles, the control format actually had a guys face in place of the control analog. I'm playing it on a tab, so is that the issue or what."
1433,Kingdom Rush Frontiers TD,4.7,$1.99 $0.99 Buy,Strategy,"November 17, 2021",Please make the game compatible with the new Samsung Galaxy ZFlip 3. I've spent really money on this game even in game purchases. So it would be nice if it was fixed.
